Start_Time,End_Time,Activity
2011-02-18 18:44:13,2011-02-18 18:49:10,Meal_Preparation
2011-02-18 18:49:10,2011-02-18 18:50:11,Idle
2011-02-18 18:50:11,2011-02-18 20:48:52,Meal_Preparation
2011-02-18 20:49:30,2011-02-18 20:53:24,Kitchen_Usage
2011-02-18 20:53:24,2011-02-18 21:07:15,Idle
2011-02-18 21:07:15,2011-02-18 21:24:56,Relax
2011-02-18 21:24:56,2011-02-18 21:45:33,Idle
2011-02-18 21:45:33,2011-02-18 21:53:24,Relax
2011-02-18 21:53:24,2011-02-18 22:06:02,Idle
2011-02-18 22:06:02,2011-02-18 22:15:23,Relax
2011-02-18 22:15:23,2011-02-18 22:19:30,Idle
2011-02-18 22:19:30,2011-02-18 22:39:06,Relax
2011-02-18 22:39:06,2011-02-18 22:40:14,Idle
2011-02-18 22:40:14,2011-02-18 22:50:36,Relax
2011-02-18 22:50:36,2011-02-18 23:00:02,Idle
2011-02-18 23:00:02,2011-02-18 23:19:18,Relax
2011-02-18 23:19:18,2011-02-18 23:23:57,Idle
2011-02-18 23:23:57,2011-02-19 00:00:04,Relax
2011-02-19 00:00:04,2011-02-19 00:03:47,Idle
2011-02-19 00:03:47,2011-02-19 04:41:08,Sleeping
2011-02-19 04:41:23,2011-02-19 04:44:20,Bathroom_Usage
2011-02-19 04:44:47,2011-02-19 06:05:53,Sleeping
2011-02-19 06:05:53,2011-02-19 06:07:48,Idle
2011-02-19 06:07:48,2011-02-19 06:22:23,Meal_Preparation
2011-02-19 06:22:23,2011-02-19 06:24:12,Idle
2011-02-19 06:24:12,2011-02-19 06:32:22,Relax
2011-02-19 06:32:22,2011-02-19 06:38:53,Idle
2011-02-19 06:38:53,2011-02-19 06:43:41,Relax
2011-02-19 06:43:41,2011-02-19 07:26:32,Idle
2011-02-19 07:26:32,2011-02-19 07:36:03,Meal_Preparation
2011-02-19 07:36:03,2011-02-19 07:39:49,Idle
2011-02-19 07:39:49,2011-02-19 07:45:04,Relax
2011-02-19 07:45:04,2011-02-19 07:56:12,Idle
2011-02-19 07:56:12,2011-02-19 18:58:39,Outside
2011-02-19 18:58:39,2011-02-19 19:00:11,Idle
2011-02-19 19:00:11,2011-02-19 19:14:05,Relax
2011-02-19 19:14:05,2011-02-19 19:31:04,Idle
2011-02-19 19:31:04,2011-02-19 19:56:20,Relax
2011-02-19 19:56:20,2011-02-19 19:57:26,Idle
2011-02-19 19:57:26,2011-02-19 21:48:29,Relax
2011-02-19 21:48:29,2011-02-19 21:54:13,Idle
2011-02-19 21:54:13,2011-02-19 23:05:10,Relax
2011-02-19 23:05:10,2011-02-19 23:21:38,Idle
2011-02-19 23:21:38,2011-02-20 00:59:19,Relax
2011-02-20 00:59:19,2011-02-20 01:04:21,Idle
2011-02-20 01:04:21,2011-02-20 07:51:57,Sleeping
2011-02-20 07:51:57,2011-02-20 08:00:13,Idle
2011-02-20 08:00:13,2011-02-20 08:05:36,Meal_Preparation
2011-02-20 08:05:36,2011-02-20 08:12:45,Idle
2011-02-20 08:12:45,2011-02-20 08:49:33,Meal_Preparation
2011-02-20 08:49:33,2011-02-20 08:54:07,Idle
2011-02-20 08:54:07,2011-02-20 09:17:59,Relax
2011-02-20 09:17:59,2011-02-20 09:38:07,Idle
2011-02-20 09:38:07,2011-02-20 09:53:08,Meal_Preparation
2011-02-20 09:53:08,2011-02-20 09:59:28,Idle
2011-02-20 09:59:28,2011-02-20 10:07:33,Relax
2011-02-20 10:07:33,2011-02-20 10:09:17,Idle
2011-02-20 10:09:17,2011-02-20 11:34:27,Relax
2011-02-20 11:34:27,2011-02-20 11:45:09,Idle
2011-02-20 11:45:09,2011-02-20 13:07:49,Relax
2011-02-20 13:07:49,2011-02-20 13:08:59,Idle
2011-02-20 13:08:59,2011-02-20 13:11:29,Meal_Preparation
2011-02-20 13:11:29,2011-02-20 13:15:49,Idle
2011-02-20 13:15:49,2011-02-20 13:20:53,Meal_Preparation
2011-02-20 13:20:53,2011-02-20 13:27:38,Idle
2011-02-20 13:27:38,2011-02-20 13:44:25,Relax
2011-02-20 13:45:11,2011-02-20 13:49:53,Meal_Preparation
2011-02-20 13:49:53,2011-02-20 13:50:54,Idle
2011-02-20 13:50:54,2011-02-20 14:40:12,Relax
2011-02-20 14:40:12,2011-02-20 14:51:51,Idle
2011-02-20 14:51:51,2011-02-20 16:51:59,Relax
2011-02-20 16:51:59,2011-02-20 16:53:43,Idle
2011-02-20 16:53:43,2011-02-20 16:57:05,Meal_Preparation
2011-02-20 16:58:01,2011-02-20 16:58:15,Relax
2011-02-20 16:58:20,2011-02-20 17:02:43,Meal_Preparation
2011-02-20 17:02:43,2011-02-20 17:09:47,Idle
2011-02-20 17:09:47,2011-02-20 18:02:42,Relax
2011-02-20 18:02:42,2011-02-20 18:04:29,Idle
2011-02-20 18:04:29,2011-02-20 18:10:54,Relax
2011-02-20 18:10:54,2011-02-20 18:12:33,Idle
2011-02-20 18:12:33,2011-02-20 18:20:48,Meal_Preparation
2011-02-20 18:20:48,2011-02-20 18:24:22,Idle
2011-02-20 18:24:22,2011-02-20 18:50:00,Meal_Preparation
2011-02-20 18:50:00,2011-02-20 18:52:34,Idle
2011-02-20 18:52:34,2011-02-20 18:53:15,Meal_Preparation
2011-02-20 18:53:15,2011-02-20 19:09:17,Idle
2011-02-20 19:09:17,2011-02-20 19:10:54,Meal_Preparation
2011-02-20 19:10:54,2011-02-20 19:18:16,Idle
2011-02-20 19:18:16,2011-02-20 19:30:00,Relax
2011-02-20 19:30:00,2011-02-20 19:32:00,Idle
2011-02-20 19:32:00,2011-02-20 19:33:35,Meal_Preparation
2011-02-20 19:33:35,2011-02-20 19:40:01,Idle
2011-02-20 19:40:01,2011-02-20 19:41:01,Meal_Preparation
2011-02-20 19:41:01,2011-02-20 19:49:28,Idle
2011-02-20 19:49:28,2011-02-20 21:36:10,Relax
2011-02-20 21:36:10,2011-02-20 21:40:11,Idle
2011-02-20 21:40:11,2011-02-20 22:07:42,Relax
2011-02-20 22:07:42,2011-02-20 22:10:29,Idle
2011-02-20 22:10:29,2011-02-21 00:06:14,Relax
2011-02-21 00:06:14,2011-02-21 00:21:58,Idle
2011-02-21 00:21:58,2011-02-21 06:55:17,Sleeping
2011-02-21 06:55:17,2011-02-21 07:10:15,Idle
2011-02-21 07:10:15,2011-02-21 07:13:05,Meal_Preparation
2011-02-21 07:13:05,2011-02-21 07:16:03,Idle
2011-02-21 07:16:03,2011-02-21 07:29:03,Relax
2011-02-21 07:29:03,2011-02-21 07:30:36,Idle
2011-02-21 07:30:36,2011-02-21 09:11:55,Relax
2011-02-21 09:11:55,2011-02-21 09:42:11,Idle
2011-02-21 09:42:11,2011-02-21 10:17:47,Relax
2011-02-21 10:18:42,2011-02-21 10:22:25,Meal_Preparation
2011-02-21 10:22:25,2011-02-21 10:23:49,Idle
2011-02-21 10:23:49,2011-02-21 10:26:43,Meal_Preparation
2011-02-21 10:26:43,2011-02-21 10:31:06,Idle
2011-02-21 10:31:06,2011-02-21 11:39:18,Relax
2011-02-21 11:39:18,2011-02-21 11:44:14,Idle
2011-02-21 11:44:14,2011-02-21 11:46:07,Meal_Preparation
2011-02-21 11:46:07,2011-02-21 11:53:27,Idle
2011-02-21 11:53:27,2011-02-21 12:00:19,Meal_Preparation
2011-02-21 12:00:19,2011-02-21 12:06:54,Idle
2011-02-21 12:06:54,2011-02-21 12:47:05,Relax
2011-02-21 12:47:05,2011-02-21 12:56:14,Idle
2011-02-21 12:56:14,2011-02-21 13:53:29,Relax
2011-02-21 13:53:29,2011-02-21 13:58:28,Idle
2011-02-21 13:58:28,2011-02-21 15:04:53,Relax
2011-02-21 15:04:53,2011-02-21 15:47:14,Idle
2011-02-21 15:47:14,2011-02-21 15:57:03,Meal_Preparation
2011-02-21 15:57:06,2011-02-21 17:14:41,Relax
2011-02-21 17:14:41,2011-02-21 17:22:29,Idle
2011-02-21 17:22:29,2011-02-21 17:57:56,Relax
2011-02-21 17:57:56,2011-02-21 18:05:43,Idle
2011-02-21 18:05:43,2011-02-21 18:34:41,Relax
2011-02-21 18:34:41,2011-02-21 18:40:57,Idle
2011-02-21 18:40:57,2011-02-21 19:04:19,Relax
2011-02-21 19:04:24,2011-02-21 19:08:08,Meal_Preparation
2011-02-21 19:08:19,2011-02-21 19:23:40,Relax
2011-02-21 19:23:40,2011-02-21 19:24:54,Idle
2011-02-21 19:24:54,2011-02-21 19:29:06,Relax
2011-02-21 19:29:06,2011-02-21 19:30:10,Idle
2011-02-21 19:30:10,2011-02-21 19:52:02,Relax
2011-02-21 19:52:02,2011-02-21 19:54:03,Idle
2011-02-21 19:54:03,2011-02-21 20:33:35,Relax
2011-02-21 20:33:35,2011-02-21 20:34:55,Idle
2011-02-21 20:34:55,2011-02-21 21:06:56,Relax
2011-02-21 21:06:56,2011-02-21 21:11:57,Idle
2011-02-21 21:11:57,2011-02-21 21:38:17,Relax
2011-02-21 21:38:17,2011-02-21 21:39:30,Idle
2011-02-21 21:39:30,2011-02-21 23:32:32,Relax
2011-02-21 23:32:32,2011-02-21 23:37:50,Idle
2011-02-21 23:37:50,2011-02-22 02:22:01,Relax
2011-02-22 02:22:01,2011-02-22 02:34:17,Idle
2011-02-22 02:34:17,2011-02-22 07:20:24,Sleeping
2011-02-22 07:20:24,2011-02-22 07:28:54,Idle
2011-02-22 07:28:54,2011-02-22 07:33:51,Meal_Preparation
2011-02-22 07:33:51,2011-02-22 07:36:53,Idle
2011-02-22 07:36:53,2011-02-22 07:43:17,Meal_Preparation
2011-02-22 07:43:17,2011-02-22 07:44:40,Idle
2011-02-22 07:44:40,2011-02-22 08:05:46,Relax
2011-02-22 08:05:46,2011-02-22 08:14:36,Idle
2011-02-22 08:14:36,2011-02-22 08:56:36,Relax
2011-02-22 08:56:36,2011-02-22 09:28:42,Idle
2011-02-22 09:28:42,2011-02-22 09:44:15,Meal_Preparation
2011-02-22 09:44:15,2011-02-22 09:50:23,Idle
2011-02-22 09:50:23,2011-02-22 10:45:35,Relax
2011-02-22 10:45:35,2011-02-22 11:54:10,Idle
2011-02-22 11:54:10,2011-02-22 12:02:10,Relax
2011-02-22 12:02:36,2011-02-22 12:09:23,Meal_Preparation
2011-02-22 12:09:23,2011-02-22 12:16:34,Idle
2011-02-22 12:16:34,2011-02-22 13:01:55,Relax
2011-02-22 13:01:55,2011-02-22 13:06:00,Idle
2011-02-22 13:06:00,2011-02-22 13:21:31,Relax
2011-02-22 13:21:31,2011-02-22 13:33:44,Idle
2011-02-22 13:33:44,2011-02-22 13:52:25,Relax
2011-02-22 13:52:25,2011-02-22 14:08:51,Idle
2011-02-22 14:08:51,2011-02-22 14:11:13,Meal_Preparation
2011-02-22 14:11:13,2011-02-22 14:12:18,Idle
2011-02-22 14:12:18,2011-02-22 14:22:35,Meal_Preparation
2011-02-22 14:22:35,2011-02-22 14:36:53,Idle
2011-02-22 14:36:53,2011-02-22 15:08:35,Outside
2011-02-22 15:08:35,2011-02-22 15:23:00,Idle
2011-02-22 15:23:00,2011-02-22 15:26:54,Meal_Preparation
2011-02-22 15:26:54,2011-02-22 15:28:45,Idle
2011-02-22 15:28:45,2011-02-22 15:32:38,Meal_Preparation
2011-02-22 15:32:38,2011-02-22 15:35:30,Idle
2011-02-22 15:35:30,2011-02-22 15:39:32,Meal_Preparation
2011-02-22 15:39:32,2011-02-22 15:41:17,Idle
2011-02-22 15:41:17,2011-02-22 15:48:17,Relax
2011-02-22 15:48:17,2011-02-22 16:51:49,Idle
2011-02-22 16:51:49,2011-02-22 17:07:51,Outside
2011-02-22 17:07:51,2011-02-22 17:23:33,Idle
2011-02-22 17:23:33,2011-02-22 18:27:01,Relax
2011-02-22 18:27:01,2011-02-22 18:36:04,Idle
2011-02-22 18:36:04,2011-02-22 18:58:09,Relax
2011-02-22 18:58:14,2011-02-22 19:06:45,Meal_Preparation
2011-02-22 19:06:45,2011-02-22 19:08:39,Idle
2011-02-22 19:08:39,2011-02-22 19:13:59,Meal_Preparation
2011-02-22 19:13:59,2011-02-22 19:16:51,Idle
2011-02-22 19:16:51,2011-02-22 20:25:37,Relax
2011-02-22 20:25:37,2011-02-22 20:27:31,Idle
2011-02-22 20:27:31,2011-02-22 20:59:08,Relax
2011-02-22 20:59:08,2011-02-22 21:08:32,Idle
2011-02-22 21:08:32,2011-02-22 21:30:07,Relax
2011-02-22 21:30:07,2011-02-22 21:43:14,Idle
2011-02-22 21:43:14,2011-02-22 21:52:58,Relax
2011-02-22 21:52:58,2011-02-22 21:54:10,Idle
2011-02-22 21:54:10,2011-02-22 23:00:38,Relax
2011-02-22 23:00:38,2011-02-22 23:05:01,Idle
2011-02-22 23:05:01,2011-02-23 01:00:58,Relax
2011-02-23 01:00:58,2011-02-23 01:10:36,Idle
2011-02-23 01:10:36,2011-02-23 07:17:35,Sleeping
2011-02-23 07:17:35,2011-02-23 07:25:56,Idle
2011-02-23 07:25:56,2011-02-23 07:32:36,Meal_Preparation
2011-02-23 07:32:36,2011-02-23 07:33:57,Idle
2011-02-23 07:33:57,2011-02-23 07:39:56,Meal_Preparation
2011-02-23 07:40:04,2011-02-23 07:55:12,Relax
2011-02-23 07:55:12,2011-02-23 07:56:27,Idle
2011-02-23 07:56:27,2011-02-23 08:16:30,Relax
2011-02-23 08:16:30,2011-02-23 08:32:15,Idle
2011-02-23 08:32:15,2011-02-23 09:07:45,Relax
2011-02-23 09:07:45,2011-02-23 09:12:11,Idle
2011-02-23 09:12:11,2011-02-23 09:22:06,Meal_Preparation
2011-02-23 09:22:06,2011-02-23 09:23:35,Idle
2011-02-23 09:23:35,2011-02-23 09:25:56,Meal_Preparation
2011-02-23 09:25:56,2011-02-23 09:28:01,Idle
2011-02-23 09:28:01,2011-02-23 09:34:23,Meal_Preparation
2011-02-23 09:34:23,2011-02-23 09:49:18,Idle
2011-02-23 09:49:18,2011-02-23 09:56:02,Meal_Preparation
2011-02-23 09:56:08,2011-02-23 10:03:38,Relax
2011-02-23 10:03:38,2011-02-23 10:56:09,Idle
2011-02-23 10:56:09,2011-02-23 11:11:40,Relax
2011-02-23 11:11:40,2011-02-23 11:12:55,Idle
2011-02-23 11:12:55,2011-02-23 11:31:39,Relax
2011-02-23 11:31:39,2011-02-23 12:09:28,Idle
2011-02-23 12:09:28,2011-02-23 12:17:34,Meal_Preparation
2011-02-23 12:17:36,2011-02-23 13:01:20,Relax
2011-02-23 13:01:20,2011-02-23 13:05:02,Idle
2011-02-23 13:05:02,2011-02-23 14:10:39,Relax
2011-02-23 14:10:39,2011-02-23 14:17:01,Idle
2011-02-23 14:17:01,2011-02-23 14:34:05,Relax
2011-02-23 14:34:05,2011-02-23 14:42:47,Idle
2011-02-23 14:42:47,2011-02-23 15:21:29,Relax
2011-02-23 15:21:29,2011-02-23 15:28:52,Idle
2011-02-23 15:28:52,2011-02-23 16:31:01,Relax
2011-02-23 16:31:01,2011-02-23 16:46:24,Idle
2011-02-23 16:46:24,2011-02-23 17:27:22,Relax
2011-02-23 17:27:22,2011-02-23 17:39:42,Idle
2011-02-23 17:39:42,2011-02-23 17:49:53,Meal_Preparation
2011-02-23 17:49:58,2011-02-23 18:17:16,Relax
2011-02-23 18:17:16,2011-02-23 18:18:35,Idle
2011-02-23 18:18:35,2011-02-23 18:37:39,Relax
2011-02-23 18:37:39,2011-02-23 18:43:06,Idle
2011-02-23 18:43:06,2011-02-23 20:27:55,Relax
2011-02-23 20:27:55,2011-02-23 20:43:37,Idle
2011-02-23 20:43:37,2011-02-23 21:33:55,Relax
2011-02-23 21:33:55,2011-02-23 21:35:57,Idle
2011-02-23 21:35:57,2011-02-23 22:09:37,Relax
2011-02-23 22:09:37,2011-02-23 22:13:18,Idle
2011-02-23 22:13:18,2011-02-23 22:50:34,Relax
2011-02-23 22:50:34,2011-02-23 23:22:23,Idle
2011-02-23 23:22:23,2011-02-23 23:53:44,Relax
2011-02-23 23:53:44,2011-02-23 23:58:27,Idle
2011-02-23 23:58:27,2011-02-24 04:46:08,Sleeping
2011-02-24 04:46:27,2011-02-24 04:49:03,Bathroom_Usage
2011-02-24 04:49:21,2011-02-24 05:36:12,Sleeping
2011-02-24 05:36:12,2011-02-24 05:40:19,Idle
2011-02-24 05:40:19,2011-02-24 05:46:35,Meal_Preparation
2011-02-24 05:46:35,2011-02-24 05:56:06,Idle
2011-02-24 05:56:06,2011-02-24 06:14:16,Relax
2011-02-24 06:14:16,2011-02-24 06:19:12,Idle
2011-02-24 06:19:12,2011-02-24 06:28:26,Relax
2011-02-24 06:28:26,2011-02-24 06:32:53,Idle
2011-02-24 06:32:53,2011-02-24 06:49:49,Relax
2011-02-24 06:49:49,2011-02-24 08:31:31,Idle
2011-02-24 08:31:31,2011-02-24 11:35:41,Outside
2011-02-24 11:35:41,2011-02-24 11:39:14,Idle
2011-02-24 11:39:14,2011-02-24 11:55:16,Meal_Preparation
2011-02-24 11:55:22,2011-02-24 12:10:43,Relax
2011-02-24 12:10:43,2011-02-24 12:34:25,Idle
2011-02-24 12:34:25,2011-02-24 13:26:05,Relax
2011-02-24 13:26:05,2011-02-24 13:34:07,Idle
2011-02-24 13:34:07,2011-02-24 14:39:32,Relax
2011-02-24 14:39:32,2011-02-24 14:46:01,Idle
2011-02-24 14:46:01,2011-02-24 15:06:19,Outside
2011-02-24 15:06:19,2011-02-24 15:10:27,Idle
2011-02-24 15:10:27,2011-02-24 15:36:07,Relax
2011-02-24 15:36:07,2011-02-24 15:44:57,Idle
2011-02-24 15:44:57,2011-02-24 18:41:22,Outside
2011-02-24 18:41:22,2011-02-24 18:48:27,Idle
2011-02-24 18:48:27,2011-02-24 18:49:44,Meal_Preparation
2011-02-24 18:49:44,2011-02-24 18:51:42,Idle
2011-02-24 18:51:42,2011-02-24 18:57:57,Meal_Preparation
2011-02-24 18:57:57,2011-02-24 18:58:59,Idle
2011-02-24 18:58:59,2011-02-24 19:03:07,Meal_Preparation
2011-02-24 19:03:07,2011-02-24 19:04:10,Idle
2011-02-24 19:04:10,2011-02-24 19:14:10,Meal_Preparation
2011-02-24 19:14:20,2011-02-24 19:21:42,Relax
2011-02-24 19:21:42,2011-02-24 19:29:09,Idle
2011-02-24 19:29:09,2011-02-24 20:11:11,Relax
2011-02-24 20:11:11,2011-02-24 20:12:24,Idle
2011-02-24 20:12:24,2011-02-24 20:37:01,Relax
2011-02-24 20:37:01,2011-02-24 20:40:09,Idle
2011-02-24 20:40:09,2011-02-24 21:19:19,Relax
2011-02-24 21:19:19,2011-02-24 21:20:26,Idle
2011-02-24 21:20:26,2011-02-24 23:33:07,Relax
2011-02-24 23:33:07,2011-02-24 23:36:19,Idle
2011-02-24 23:36:19,2011-02-24 23:44:21,Relax
2011-02-24 23:44:21,2011-02-24 23:48:33,Idle
2011-02-24 23:48:33,2011-02-24 23:54:33,Relax
2011-02-24 23:54:33,2011-02-24 23:58:40,Idle
2011-02-24 23:58:40,2011-02-25 00:36:37,Relax
2011-02-25 00:36:37,2011-02-25 00:42:36,Idle
2011-02-25 00:42:36,2011-02-25 08:36:41,Sleeping
2011-02-25 08:36:41,2011-02-25 08:46:33,Idle
2011-02-25 08:46:33,2011-02-25 09:01:14,Meal_Preparation
2011-02-25 09:01:14,2011-02-25 09:03:27,Idle
2011-02-25 09:03:27,2011-02-25 09:21:31,Relax
2011-02-25 09:21:31,2011-02-25 09:22:35,Idle
2011-02-25 09:22:35,2011-02-25 09:37:30,Relax
2011-02-25 09:37:30,2011-02-25 09:58:03,Idle
2011-02-25 09:58:03,2011-02-25 10:44:54,Relax
2011-02-25 10:44:54,2011-02-25 10:47:00,Idle
2011-02-25 10:47:00,2011-02-25 11:12:54,Relax
2011-02-25 11:12:54,2011-02-25 11:55:52,Idle
2011-02-25 11:55:52,2011-02-25 12:02:24,Meal_Preparation
2011-02-25 12:02:24,2011-02-25 12:05:23,Idle
2011-02-25 12:05:23,2011-02-25 12:10:17,Meal_Preparation
2011-02-25 12:10:17,2011-02-25 12:11:33,Idle
2011-02-25 12:11:33,2011-02-25 12:12:57,Meal_Preparation
2011-02-25 12:12:57,2011-02-25 12:14:27,Idle
2011-02-25 12:14:27,2011-02-25 12:27:13,Meal_Preparation
2011-02-25 12:27:13,2011-02-25 12:33:20,Idle
2011-02-25 12:33:20,2011-02-25 13:17:42,Relax
2011-02-25 13:17:42,2011-02-25 13:25:26,Idle
2011-02-25 13:25:26,2011-02-25 14:19:18,Relax
2011-02-25 14:19:18,2011-02-25 14:28:30,Idle
2011-02-25 14:28:30,2011-02-25 16:25:27,Relax
2011-02-25 16:26:11,2011-02-25 16:29:44,Meal_Preparation
2011-02-25 16:29:44,2011-02-25 16:33:16,Idle
2011-02-25 16:33:16,2011-02-25 17:28:59,Relax
2011-02-25 17:28:59,2011-02-25 17:34:32,Idle
2011-02-25 17:34:32,2011-02-25 17:56:05,Meal_Preparation
2011-02-25 17:56:05,2011-02-25 17:58:37,Idle
2011-02-25 17:58:37,2011-02-25 18:13:47,Meal_Preparation
2011-02-25 18:13:47,2011-02-25 18:15:55,Idle
2011-02-25 18:15:55,2011-02-25 18:21:21,Relax
2011-02-25 18:21:21,2011-02-25 18:23:32,Idle
2011-02-25 18:23:32,2011-02-25 19:12:25,Relax
2011-02-25 19:12:25,2011-02-25 19:14:29,Idle
2011-02-25 19:14:29,2011-02-25 19:21:30,Relax
2011-02-25 19:21:30,2011-02-25 19:32:59,Idle
2011-02-25 19:32:59,2011-02-25 19:51:20,Relax
2011-02-25 19:51:20,2011-02-25 19:54:02,Idle
2011-02-25 19:54:02,2011-02-25 20:11:38,Relax
2011-02-25 20:11:38,2011-02-25 20:15:27,Idle
2011-02-25 20:15:27,2011-02-25 22:01:21,Relax
2011-02-25 22:01:21,2011-02-25 22:03:57,Idle
2011-02-25 22:03:57,2011-02-25 23:43:02,Relax
2011-02-25 23:43:02,2011-02-25 23:49:11,Idle
2011-02-25 23:49:11,2011-02-26 03:18:10,Relax
2011-02-26 03:18:10,2011-02-26 03:25:00,Idle
2011-02-26 03:25:00,2011-02-26 07:36:31,Sleeping
2011-02-26 07:36:31,2011-02-26 07:44:40,Idle
2011-02-26 07:44:40,2011-02-26 07:52:32,Meal_Preparation
2011-02-26 07:52:32,2011-02-26 08:00:52,Idle
2011-02-26 08:00:52,2011-02-26 08:22:59,Relax
2011-02-26 08:22:59,2011-02-26 08:30:25,Idle
2011-02-26 08:30:25,2011-02-26 09:16:07,Relax
2011-02-26 09:16:07,2011-02-26 09:18:59,Idle
2011-02-26 09:18:59,2011-02-26 09:47:55,Relax
2011-02-26 09:47:55,2011-02-26 10:25:38,Idle
2011-02-26 10:25:38,2011-02-26 10:27:44,Meal_Preparation
2011-02-26 10:27:44,2011-02-26 10:33:05,Idle
2011-02-26 10:33:05,2011-02-26 10:41:16,Meal_Preparation
2011-02-26 10:41:16,2011-02-26 10:46:19,Idle
2011-02-26 10:46:19,2011-02-26 11:07:27,Meal_Preparation
2011-02-26 11:07:27,2011-02-26 11:09:10,Idle
2011-02-26 11:09:10,2011-02-26 11:49:05,Meal_Preparation
2011-02-26 11:49:05,2011-02-26 12:07:06,Idle
2011-02-26 12:07:06,2011-02-26 12:12:49,Meal_Preparation
2011-02-26 12:12:49,2011-02-26 12:15:21,Idle
2011-02-26 12:15:21,2011-02-26 12:17:58,Meal_Preparation
2011-02-26 12:17:58,2011-02-26 12:20:48,Idle
2011-02-26 12:20:48,2011-02-26 12:31:15,Meal_Preparation
2011-02-26 12:31:16,2011-02-26 12:55:35,Relax
2011-02-26 12:55:35,2011-02-26 13:05:01,Idle
2011-02-26 13:05:01,2011-02-26 13:10:42,Relax
2011-02-26 13:10:42,2011-02-26 13:25:50,Idle
2011-02-26 13:25:50,2011-02-26 13:38:51,Relax
2011-02-26 13:38:51,2011-02-26 14:08:19,Idle
2011-02-26 14:08:19,2011-02-26 14:14:10,Meal_Preparation
2011-02-26 14:14:45,2011-02-26 15:39:38,Relax
2011-02-26 15:39:38,2011-02-26 15:43:12,Idle
2011-02-26 15:43:12,2011-02-26 16:44:09,Outside
2011-02-26 16:44:09,2011-02-26 16:45:41,Idle
2011-02-26 16:45:41,2011-02-26 16:52:53,Meal_Preparation
2011-02-26 16:52:53,2011-02-26 16:56:27,Idle
2011-02-26 16:56:27,2011-02-26 17:05:27,Meal_Preparation
2011-02-26 17:05:27,2011-02-26 17:10:18,Idle
2011-02-26 17:10:18,2011-02-26 17:22:24,Meal_Preparation
2011-02-26 17:22:24,2011-02-26 17:24:18,Idle
2011-02-26 17:24:18,2011-02-26 17:31:10,Relax
2011-02-26 17:31:10,2011-02-26 17:32:33,Idle
2011-02-26 17:32:33,2011-02-26 18:37:45,Relax
2011-02-26 18:37:45,2011-02-26 18:44:45,Idle
2011-02-26 18:44:45,2011-02-26 18:58:12,Relax
2011-02-26 18:58:12,2011-02-26 19:02:21,Idle
2011-02-26 19:02:21,2011-02-26 20:02:42,Relax
2011-02-26 20:02:42,2011-02-26 20:13:27,Idle
2011-02-26 20:13:27,2011-02-26 20:23:36,Relax
2011-02-26 20:23:36,2011-02-26 20:25:53,Idle
2011-02-26 20:25:53,2011-02-26 23:26:52,Relax
2011-02-26 23:26:52,2011-02-26 23:38:22,Idle
2011-02-26 23:38:22,2011-02-27 06:46:22,Sleeping
2011-02-27 06:46:22,2011-02-27 06:52:50,Idle
2011-02-27 06:52:50,2011-02-27 07:01:56,Meal_Preparation
2011-02-27 07:01:56,2011-02-27 07:04:32,Idle
2011-02-27 07:04:32,2011-02-27 07:10:05,Relax
2011-02-27 07:10:42,2011-02-27 07:13:58,Meal_Preparation
2011-02-27 07:13:58,2011-02-27 07:26:13,Idle
2011-02-27 07:26:13,2011-02-27 07:44:28,Relax
2011-02-27 07:44:28,2011-02-27 07:45:29,Idle
2011-02-27 07:45:29,2011-02-27 09:24:54,Relax
2011-02-27 09:24:54,2011-02-27 09:41:36,Idle
2011-02-27 09:41:36,2011-02-27 09:47:13,Meal_Preparation
2011-02-27 09:47:13,2011-02-27 09:49:32,Idle
2011-02-27 09:49:32,2011-02-27 10:01:41,Relax
2011-02-27 10:01:41,2011-02-27 10:25:44,Idle
2011-02-27 10:25:44,2011-02-27 11:01:15,Relax
2011-02-27 11:01:15,2011-02-27 11:15:10,Idle
2011-02-27 11:15:10,2011-02-27 11:21:23,Relax
2011-02-27 11:21:23,2011-02-27 11:37:17,Idle
2011-02-27 11:37:17,2011-02-27 11:53:44,Relax
2011-02-27 11:53:44,2011-02-27 12:06:32,Idle
2011-02-27 12:06:32,2011-02-27 12:46:05,Relax
2011-02-27 12:46:05,2011-02-27 13:14:22,Idle
2011-02-27 13:14:22,2011-02-27 13:35:04,Relax
2011-02-27 13:35:04,2011-02-27 13:43:01,Idle
2011-02-27 13:43:01,2011-02-27 14:19:00,Relax
2011-02-27 14:19:00,2011-02-27 14:44:05,Idle
2011-02-27 14:44:05,2011-02-27 18:54:17,Outside
2011-02-27 18:54:17,2011-02-27 18:56:26,Idle
2011-02-27 18:56:26,2011-02-27 20:36:23,Relax
2011-02-27 20:36:23,2011-02-27 20:43:38,Idle
2011-02-27 20:43:38,2011-02-27 21:56:30,Relax
2011-02-27 21:56:30,2011-02-27 21:58:52,Idle
2011-02-27 21:58:52,2011-02-27 22:16:26,Relax
2011-02-27 22:16:26,2011-02-27 22:27:44,Idle
2011-02-27 22:27:44,2011-02-28 00:03:07,Relax
2011-02-28 00:03:07,2011-02-28 00:04:33,Idle
2011-02-28 00:04:33,2011-02-28 05:14:53,Sleeping
2011-02-28 05:15:03,2011-02-28 05:17:24,Bathroom_Usage
2011-02-28 05:17:30,2011-02-28 07:54:08,Sleeping
2011-02-28 07:54:08,2011-02-28 08:01:05,Idle
