Start_Time,End_Time,Activity
2011-12-22 15:54:48,2011-12-22 17:10:47,Kitchen_Usage
2011-12-22 17:10:48,2011-12-22 17:20:47,Meal_Preparation
2011-12-22 17:20:48,2011-12-22 18:43:47,Kitchen_Usage
2011-12-22 18:42:48,2011-12-22 18:46:47,Meal_Preparation
2011-12-22 18:46:48,2011-12-22 20:51:47,Kitchen_Usage
2011-12-22 20:51:47,2011-12-22 21:28:48,Idle
2011-12-22 21:28:48,2011-12-22 21:30:47,Grooming
2011-12-22 21:30:47,2011-12-22 21:32:48,Idle
2011-12-22 21:32:48,2011-12-22 21:33:47,Toileting
2011-12-22 21:33:48,2011-12-23 01:02:47,Outside
2011-12-23 01:02:47,2011-12-23 01:03:48,Idle
2011-12-23 01:03:48,2011-12-23 01:06:47,Meal_Preparation
2011-12-23 01:06:47,2011-12-23 01:11:48,Idle
2011-12-23 01:11:48,2011-12-23 01:12:47,Toileting
2011-12-23 01:12:48,2011-12-23 01:14:47,Grooming
2011-12-23 01:14:47,2011-12-23 01:15:48,Idle
2011-12-23 01:15:48,2011-12-23 02:00:47,Relax
2011-12-23 02:00:48,2011-12-23 02:01:47,Grooming
2011-12-23 02:01:48,2011-12-23 10:08:47,Sleeping
2011-12-23 10:08:47,2011-12-23 10:11:48,Idle
2011-12-23 10:11:48,2011-12-23 10:13:47,Toileting
2011-12-23 10:13:47,2011-12-23 10:16:48,Idle
2011-12-23 10:16:48,2011-12-23 10:27:47,Meal_Preparation
2011-12-23 10:27:47,2011-12-23 10:59:48,Idle
2011-12-23 10:59:48,2011-12-23 11:06:47,Grooming
2011-12-23 11:06:47,2011-12-23 11:10:48,Idle
2011-12-23 11:10:48,2011-12-23 11:15:47,Grooming
2011-12-23 11:15:48,2011-12-23 11:20:47,Grooming
2011-12-23 11:20:47,2011-12-23 11:23:48,Idle
2011-12-23 11:23:48,2011-12-23 13:03:47,Sleeping
2011-12-23 13:03:47,2011-12-23 13:20:48,Idle
2011-12-23 13:20:48,2011-12-23 13:24:47,Meal_Preparation
2011-12-23 13:24:47,2011-12-23 13:30:48,Idle
2011-12-23 13:30:48,2011-12-23 13:31:47,Grooming
2011-12-23 13:31:47,2011-12-23 13:32:48,Idle
2011-12-23 13:32:48,2011-12-23 14:51:47,Kitchen_Usage
2011-12-23 14:50:48,2011-12-23 15:06:47,Meal_Preparation
2011-12-23 15:06:47,2011-12-23 15:07:48,Idle
2011-12-23 15:07:48,2011-12-23 15:09:47,Toileting
2011-12-23 15:09:47,2011-12-23 15:19:48,Idle
2011-12-23 15:19:48,2011-12-23 17:17:47,Kitchen_Usage
2011-12-23 17:17:47,2011-12-23 17:22:48,Idle
2011-12-23 17:22:48,2011-12-23 17:24:47,Toileting
2011-12-23 17:24:48,2011-12-23 17:38:47,Meal_Preparation
2011-12-23 17:38:48,2011-12-23 18:25:47,Kitchen_Usage
2011-12-23 18:25:48,2011-12-23 18:28:47,Meal_Preparation
2011-12-23 18:28:47,2011-12-23 18:34:48,Idle
2011-12-23 18:34:48,2011-12-23 20:18:47,Relax
2011-12-23 20:18:47,2011-12-23 20:20:48,Idle
2011-12-23 20:20:48,2011-12-23 22:31:47,Outside
2011-12-23 22:31:47,2011-12-23 22:34:48,Idle
2011-12-23 22:34:48,2011-12-23 22:36:47,Toileting
2011-12-23 22:36:47,2011-12-23 22:44:48,Idle
2011-12-23 22:44:48,2011-12-24 00:55:47,Relax
2011-12-24 00:54:48,2011-12-24 01:00:47,Grooming
2011-12-24 01:00:48,2011-12-24 10:30:47,Sleeping
2011-12-24 10:30:47,2011-12-24 10:31:48,Idle
2011-12-24 10:31:48,2011-12-24 10:40:47,Meal_Preparation
2011-12-24 10:40:47,2011-12-24 10:44:48,Idle
2011-12-24 10:44:48,2011-12-24 10:46:47,Toileting
2011-12-24 10:46:48,2011-12-24 11:41:47,Relax
2011-12-24 11:41:47,2011-12-24 11:43:48,Idle
2011-12-24 11:43:48,2011-12-24 11:47:47,Meal_Preparation
2011-12-24 11:47:47,2011-12-24 11:57:48,Idle
2011-12-24 11:57:48,2011-12-24 12:06:47,Showering
2011-12-24 12:06:48,2011-12-24 12:20:47,Grooming
2011-12-24 12:20:47,2011-12-24 12:26:48,Idle
2011-12-24 12:26:48,2011-12-24 12:28:47,Grooming
2011-12-24 12:28:48,2011-12-24 12:30:47,Toileting
2011-12-24 12:30:47,2011-12-24 12:36:48,Idle
2011-12-24 12:36:48,2011-12-24 12:51:47,Meal_Preparation
2011-12-24 12:51:47,2011-12-24 12:58:48,Idle
2011-12-24 12:58:48,2011-12-24 13:46:47,Relax
2011-12-24 13:46:47,2011-12-24 14:17:48,Idle
2011-12-24 14:17:48,2011-12-24 14:59:47,Relax
2011-12-24 14:59:48,2011-12-24 15:00:47,Grooming
2011-12-24 15:00:47,2011-12-24 15:03:48,Idle
2011-12-24 15:03:48,2011-12-24 16:27:47,Outside
2011-12-24 16:27:48,2011-12-24 16:28:47,Toileting
2011-12-24 16:28:48,2011-12-24 16:29:47,Grooming
2011-12-24 16:29:48,2011-12-24 16:30:47,Toileting
2011-12-24 16:30:48,2011-12-24 16:31:47,Grooming
2011-12-24 16:31:48,2011-12-24 20:25:47,Relax
2011-12-24 20:25:48,2011-12-24 20:27:47,Meal_Preparation
2011-12-24 20:27:47,2011-12-24 20:35:48,Idle
2011-12-24 20:35:48,2011-12-24 20:59:47,Kitchen_Usage
2011-12-24 20:59:47,2011-12-24 22:28:48,Idle
2011-12-24 22:28:48,2011-12-24 22:29:47,Toileting
2011-12-24 22:29:48,2011-12-24 22:44:47,Relax
2011-12-24 22:44:48,2011-12-24 22:46:47,Meal_Preparation
2011-12-24 22:46:48,2011-12-24 23:48:47,Kitchen_Usage
2011-12-24 23:48:48,2011-12-24 23:50:47,Meal_Preparation
2011-12-24 23:50:48,2011-12-25 01:12:47,Kitchen_Usage
2011-12-25 01:12:48,2011-12-25 01:15:47,Grooming
2011-12-25 01:15:48,2011-12-25 02:16:47,Relax
2011-12-25 02:16:47,2011-12-25 02:17:48,Idle
2011-12-25 02:17:48,2011-12-25 09:52:47,Sleeping
2011-12-25 09:52:47,2011-12-25 09:56:48,Idle
2011-12-25 09:56:48,2011-12-25 09:57:47,Toileting
2011-12-25 09:57:48,2011-12-25 09:58:47,Grooming
2011-12-25 09:58:47,2011-12-25 10:10:48,Idle
2011-12-25 10:10:48,2011-12-25 10:11:47,Toileting
2011-12-25 10:11:48,2011-12-25 10:22:47,Grooming
2011-12-25 10:22:48,2011-12-25 10:24:47,Toileting
2011-12-25 10:24:47,2011-12-25 10:30:48,Idle
2011-12-25 10:30:48,2011-12-25 10:35:47,Meal_Preparation
2011-12-25 10:35:47,2011-12-25 10:49:48,Idle
2011-12-25 10:49:48,2011-12-25 11:09:47,Relax
2011-12-25 11:09:47,2011-12-25 11:11:48,Idle
2011-12-25 11:11:48,2011-12-25 14:07:47,Outside
2011-12-25 14:07:47,2011-12-25 14:08:48,Idle
2011-12-25 14:08:48,2011-12-25 14:13:47,Toileting
2011-12-25 14:13:47,2011-12-25 14:17:48,Idle
2011-12-25 14:17:48,2011-12-25 15:06:47,Kitchen_Usage
2011-12-25 15:06:47,2011-12-25 15:08:48,Idle
2011-12-25 15:08:48,2011-12-25 15:27:47,Meal_Preparation
2011-12-25 15:27:47,2011-12-25 16:14:48,Idle
2011-12-25 16:14:48,2011-12-25 16:16:47,Meal_Preparation
2011-12-25 16:16:47,2011-12-25 16:25:48,Idle
2011-12-25 16:25:48,2011-12-25 20:38:47,Outside
2011-12-25 20:38:47,2011-12-25 20:40:48,Idle
2011-12-25 20:40:48,2011-12-25 20:42:47,Toileting
2011-12-25 20:42:48,2011-12-25 22:29:47,Kitchen_Usage
2011-12-25 22:29:47,2011-12-25 22:40:48,Idle
2011-12-25 22:40:48,2011-12-25 22:42:47,Meal_Preparation
2011-12-25 22:41:48,2011-12-25 23:48:47,Kitchen_Usage
2011-12-25 23:48:47,2011-12-25 23:53:22,Idle
2011-12-25 23:53:22,2011-12-26 01:56:47,Kitchen_Usage
2011-12-26 01:56:47,2011-12-26 01:58:48,Idle
2011-12-26 01:58:48,2011-12-26 01:59:47,Toileting
2011-12-26 01:59:48,2011-12-26 09:18:47,Sleeping
2011-12-26 09:18:47,2011-12-26 09:22:48,Idle
2011-12-26 09:22:48,2011-12-26 09:23:47,Toileting
2011-12-26 09:23:48,2011-12-26 10:11:47,Sleeping
2011-12-26 10:11:47,2011-12-26 10:17:48,Idle
2011-12-26 10:17:48,2011-12-26 10:19:27,Toileting
2011-12-26 10:19:27,2011-12-26 10:24:48,Idle
2011-12-26 10:24:48,2011-12-26 10:32:47,Meal_Preparation
2011-12-26 10:32:47,2011-12-26 11:09:48,Idle
2011-12-26 11:09:48,2011-12-26 11:16:47,Showering
2011-12-26 11:16:47,2011-12-26 11:19:48,Idle
2011-12-26 11:19:48,2011-12-26 11:29:47,Grooming
2011-12-26 11:29:47,2011-12-26 11:38:48,Idle
2011-12-26 11:38:48,2011-12-26 11:42:47,Grooming
2011-12-26 11:42:48,2011-12-26 11:44:47,Toileting
2011-12-26 11:44:47,2011-12-26 12:01:48,Idle
2011-12-26 12:01:48,2011-12-26 12:27:47,Outside
2011-12-26 12:27:47,2011-12-26 12:31:48,Idle
2011-12-26 12:31:48,2011-12-26 13:19:47,Kitchen_Usage
2011-12-26 13:19:48,2011-12-26 19:22:47,Outside
2011-12-26 19:22:47,2011-12-26 19:27:48,Idle
2011-12-26 19:27:48,2011-12-26 19:29:47,Toileting
2011-12-26 19:29:47,2011-12-26 19:36:48,Idle
2011-12-26 19:36:48,2011-12-26 21:31:47,Kitchen_Usage
2011-12-26 21:31:47,2011-12-26 21:44:48,Idle
2011-12-26 21:44:48,2011-12-27 01:55:47,Outside
2011-12-27 01:55:47,2011-12-27 02:04:48,Idle
2011-12-27 02:04:48,2011-12-27 02:06:47,Grooming
2011-12-27 02:06:47,2011-12-27 02:08:48,Idle
2011-12-27 02:08:48,2011-12-27 02:09:47,Toileting
2011-12-27 02:09:48,2011-12-27 02:11:47,Grooming
2011-12-27 02:10:48,2011-12-27 10:40:47,Sleeping
2011-12-27 10:40:47,2011-12-27 10:45:48,Idle
2011-12-27 10:45:48,2011-12-27 10:47:47,Toileting
2011-12-27 10:47:48,2011-12-27 10:58:47,Meal_Preparation
2011-12-27 10:58:47,2011-12-27 11:13:48,Idle
2011-12-27 11:13:48,2011-12-27 12:12:47,Kitchen_Usage
2011-12-27 12:12:47,2011-12-27 12:20:48,Idle
2011-12-27 12:20:48,2011-12-27 12:21:47,Grooming
2011-12-27 12:21:48,2011-12-27 12:22:47,Meal_Preparation
2011-12-27 12:22:47,2011-12-27 12:25:48,Idle
2011-12-27 12:25:48,2011-12-27 12:51:47,Kitchen_Usage
2011-12-27 12:51:47,2011-12-27 12:52:48,Idle
2011-12-27 12:52:48,2011-12-27 12:53:47,Toileting
2011-12-27 12:53:48,2011-12-27 13:50:47,Kitchen_Usage
2011-12-27 13:50:47,2011-12-27 13:59:48,Idle
2011-12-27 13:59:48,2011-12-27 14:08:47,Grooming
2011-12-27 14:08:48,2011-12-27 14:21:47,Showering
2011-12-27 14:21:48,2011-12-27 14:22:47,Grooming
2011-12-27 14:22:47,2011-12-27 14:37:48,Idle
2011-12-27 14:37:48,2011-12-27 15:02:47,Relax
2011-12-27 15:02:47,2011-12-27 15:05:48,Idle
2011-12-27 15:05:48,2011-12-27 16:42:47,Outside
2011-12-27 16:42:47,2011-12-27 16:49:48,Idle
2011-12-27 16:49:48,2011-12-27 19:18:47,Relax
2011-12-27 19:18:47,2011-12-27 19:38:48,Idle
2011-12-27 19:38:48,2011-12-27 20:12:47,Kitchen_Usage
2011-12-27 20:12:47,2011-12-27 20:13:48,Idle
2011-12-27 20:13:48,2011-12-27 20:14:47,Meal_Preparation
2011-12-27 20:14:48,2011-12-27 21:27:47,Relax
2011-12-27 21:27:47,2011-12-27 21:28:48,Idle
2011-12-27 21:28:48,2011-12-27 21:30:47,Grooming
2011-12-27 21:30:47,2011-12-27 21:31:48,Idle
2011-12-27 21:31:48,2011-12-27 21:33:47,Toileting
2011-12-27 21:33:48,2011-12-27 21:34:47,Grooming
2011-12-27 21:34:47,2011-12-27 21:39:48,Idle
2011-12-27 21:39:48,2011-12-28 02:05:47,Outside
2011-12-28 02:05:47,2011-12-28 02:08:48,Idle
2011-12-28 02:08:48,2011-12-28 02:10:47,Grooming
2011-12-28 02:10:47,2011-12-28 02:16:48,Idle
2011-12-28 02:16:48,2011-12-28 02:18:47,Toileting
2011-12-28 02:18:48,2011-12-28 09:44:47,Sleeping
2011-12-28 09:44:47,2011-12-28 09:50:48,Idle
2011-12-28 09:50:48,2011-12-28 09:53:47,Toileting
2011-12-28 09:53:47,2011-12-28 09:54:48,Idle
2011-12-28 09:54:48,2011-12-28 10:13:47,Meal_Preparation
2011-12-28 10:13:48,2011-12-28 10:14:47,Grooming
2011-12-28 10:14:47,2011-12-28 10:17:48,Idle
2011-12-28 10:17:48,2011-12-28 10:24:47,Grooming
2011-12-28 10:24:47,2011-12-28 10:27:48,Idle
2011-12-28 10:27:48,2011-12-28 10:29:47,Toileting
2011-12-28 10:29:47,2011-12-28 10:31:48,Idle
2011-12-28 10:31:48,2011-12-28 10:33:47,Grooming
2011-12-28 10:33:47,2011-12-28 11:00:48,Idle
2011-12-28 11:00:48,2011-12-28 11:13:47,Relax
2011-12-28 11:13:47,2011-12-28 11:17:48,Idle
2011-12-28 11:17:48,2011-12-28 11:31:47,Relax
2011-12-28 11:31:48,2011-12-28 12:55:47,Outside
2011-12-28 12:55:48,2011-12-28 12:56:47,Meal_Preparation
2011-12-28 12:56:47,2011-12-28 13:25:48,Idle
2011-12-28 13:25:48,2011-12-28 13:42:47,Kitchen_Usage
2011-12-28 13:42:47,2011-12-28 13:43:48,Idle
2011-12-28 13:43:48,2011-12-28 13:46:47,Meal_Preparation
2011-12-28 13:46:47,2011-12-28 14:21:48,Idle
2011-12-28 14:21:48,2011-12-28 14:51:47,Relax
2011-12-28 14:51:48,2011-12-28 14:52:47,Toileting
2011-12-28 14:52:48,2011-12-28 14:53:47,Grooming
2011-12-28 14:53:48,2011-12-28 14:54:47,Toileting
2011-12-28 14:54:48,2011-12-28 14:55:47,Grooming
2011-12-28 14:55:48,2011-12-28 16:33:47,Outside
2011-12-28 16:32:48,2011-12-28 18:06:47,Relax
2011-12-28 18:06:47,2011-12-28 18:07:48,Idle
2011-12-28 18:07:48,2011-12-28 18:13:47,Toileting
2011-12-28 18:13:47,2011-12-28 18:22:48,Idle
2011-12-28 18:22:48,2011-12-28 19:57:47,Relax
2011-12-28 19:57:48,2011-12-28 20:03:47,Meal_Preparation
2011-12-28 20:03:47,2011-12-28 20:15:48,Idle
2011-12-28 20:15:48,2011-12-28 22:42:47,Outside
2011-12-28 22:42:48,2011-12-28 22:46:47,Meal_Preparation
2011-12-28 22:46:48,2011-12-29 00:06:47,Kitchen_Usage
2011-12-29 00:06:47,2011-12-29 00:21:48,Idle
2011-12-29 00:21:48,2011-12-29 00:23:47,Toileting
2011-12-29 00:23:48,2011-12-29 00:24:47,Grooming
2011-12-29 00:24:47,2011-12-29 00:25:48,Idle
2011-12-29 00:25:48,2011-12-29 00:28:47,Grooming
2011-12-29 00:27:48,2011-12-29 01:25:47,Sleeping
2011-12-29 01:25:48,2011-12-29 01:26:47,Grooming
2011-12-29 01:26:48,2011-12-29 10:03:47,Sleeping
2011-12-29 10:03:47,2011-12-29 10:05:48,Idle
2011-12-29 10:05:48,2011-12-29 10:13:47,Meal_Preparation
2011-12-29 10:13:47,2011-12-29 10:17:48,Idle
2011-12-29 10:17:48,2011-12-29 10:24:47,Toileting
2011-12-29 10:24:47,2011-12-29 10:31:48,Idle
2011-12-29 10:31:48,2011-12-29 10:34:47,Grooming
2011-12-29 10:34:47,2011-12-29 10:42:48,Idle
2011-12-29 10:42:48,2011-12-29 10:48:47,Grooming
2011-12-29 10:48:47,2011-12-29 10:57:48,Idle
2011-12-29 10:57:48,2011-12-29 10:59:47,Grooming
2011-12-29 10:59:47,2011-12-29 11:01:48,Idle
2011-12-29 11:01:48,2011-12-29 11:04:47,Toileting
2011-12-29 11:04:47,2011-12-29 11:12:48,Idle
2011-12-29 11:12:48,2011-12-29 14:07:47,Outside
2011-12-29 14:07:47,2011-12-29 14:54:48,Idle
2011-12-29 14:54:48,2011-12-29 15:33:47,Kitchen_Usage
2011-12-29 15:33:47,2011-12-29 15:35:48,Idle
2011-12-29 15:35:48,2011-12-29 16:00:47,Kitchen_Usage
2011-12-29 16:00:47,2011-12-29 16:39:48,Idle
2011-12-29 16:39:48,2011-12-29 16:40:47,Grooming
2011-12-29 16:40:48,2011-12-29 16:45:47,Toileting
2011-12-29 16:45:48,2011-12-29 18:43:47,Relax
2011-12-29 18:43:48,2011-12-29 18:47:47,Meal_Preparation
2011-12-29 18:47:47,2011-12-29 19:11:48,Idle
2011-12-29 19:11:48,2011-12-29 21:26:47,Relax
2011-12-29 21:26:47,2011-12-29 21:27:48,Idle
2011-12-29 21:27:48,2011-12-29 21:28:47,Toileting
2011-12-29 21:28:48,2011-12-29 21:29:47,Grooming
2011-12-29 21:29:48,2011-12-29 22:00:47,Relax
2011-12-29 22:00:47,2011-12-29 22:53:48,Idle
2011-12-29 22:53:48,2011-12-30 00:03:47,Meal_Preparation
2011-12-30 00:03:47,2011-12-30 00:45:48,Idle
2011-12-30 00:45:48,2011-12-30 02:07:47,Relax
2011-12-30 02:07:48,2011-12-30 02:08:47,Toileting
2011-12-30 02:08:48,2011-12-30 10:48:47,Sleeping
2011-12-30 10:48:47,2011-12-30 10:52:48,Idle
2011-12-30 10:52:48,2011-12-30 10:59:47,Toileting
2011-12-30 10:54:48,2011-12-30 10:56:47,Grooming
2011-12-30 10:56:47,2011-12-30 11:18:48,Idle
2011-12-30 11:18:48,2011-12-30 12:19:47,Meal_Preparation
2011-12-30 12:19:48,2011-12-30 12:24:47,Grooming
2011-12-30 12:24:48,2011-12-30 12:28:47,Showering
2011-12-30 12:28:47,2011-12-30 12:29:48,Idle
2011-12-30 12:29:48,2011-12-30 12:31:47,Grooming
2011-12-30 12:31:48,2011-12-30 12:53:47,Relax
2011-12-30 12:53:48,2011-12-30 12:58:47,Grooming
2011-12-30 12:58:47,2011-12-30 13:21:48,Idle
2011-12-30 13:21:48,2011-12-30 13:22:47,Toileting
2011-12-30 13:22:48,2011-12-30 13:23:47,Grooming
2011-12-30 13:23:48,2011-12-30 15:03:47,Kitchen_Usage
2011-12-30 15:03:47,2011-12-30 15:35:48,Idle
2011-12-30 15:35:48,2011-12-30 15:48:47,Meal_Preparation
2011-12-30 15:47:48,2011-12-30 17:57:47,Kitchen_Usage
2011-12-30 17:57:48,2011-12-30 18:10:47,Meal_Preparation
2011-12-30 18:10:47,2011-12-30 18:13:48,Idle
2011-12-30 18:13:48,2011-12-30 18:15:47,Toileting
2011-12-30 18:15:47,2011-12-30 18:18:48,Idle
2011-12-30 18:18:48,2011-12-30 22:40:47,Kitchen_Usage
2011-12-30 22:39:48,2011-12-30 22:48:47,Meal_Preparation
2011-12-30 22:48:47,2011-12-30 23:07:48,Idle
2011-12-30 23:07:48,2011-12-31 00:33:47,Relax
2011-12-31 00:33:47,2011-12-31 00:37:48,Idle
2011-12-31 00:37:48,2011-12-31 00:39:47,Grooming
2011-12-31 00:39:47,2011-12-31 00:42:48,Idle
2011-12-31 00:42:48,2011-12-31 00:43:47,Toileting
2011-12-31 00:43:48,2011-12-31 00:44:47,Grooming
2011-12-31 00:44:47,2011-12-31 00:45:48,Idle
2011-12-31 00:45:48,2011-12-31 10:08:47,Sleeping
2011-12-31 10:08:47,2011-12-31 10:13:48,Idle
2011-12-31 10:13:48,2011-12-31 10:15:47,Toileting
2011-12-31 10:15:47,2011-12-31 10:17:48,Idle
2011-12-31 10:17:48,2011-12-31 10:37:47,Meal_Preparation
2011-12-31 10:37:47,2011-12-31 11:01:48,Idle
2011-12-31 11:01:48,2011-12-31 11:04:47,Grooming
2011-12-31 11:04:48,2011-12-31 11:11:47,Showering
2011-12-31 11:11:47,2011-12-31 11:12:48,Idle
2011-12-31 11:12:48,2011-12-31 11:16:47,Grooming
2011-12-31 11:16:47,2011-12-31 11:21:48,Idle
2011-12-31 11:21:48,2011-12-31 11:22:47,Grooming
2011-12-31 11:22:47,2011-12-31 11:56:48,Idle
2011-12-31 11:56:48,2011-12-31 12:04:47,Meal_Preparation
2011-12-31 12:04:47,2011-12-31 12:43:48,Idle
2011-12-31 12:43:48,2011-12-31 13:17:47,Outside
2011-12-31 13:17:47,2011-12-31 13:19:48,Idle
2011-12-31 13:19:48,2011-12-31 13:21:47,Toileting
2011-12-31 13:21:47,2011-12-31 14:04:48,Idle
2011-12-31 14:04:48,2011-12-31 14:38:47,Meal_Preparation
2011-12-31 14:38:47,2011-12-31 16:16:48,Idle
2011-12-31 16:16:48,2011-12-31 16:21:47,Meal_Preparation
2011-12-31 16:21:47,2011-12-31 18:55:48,Idle
2011-12-31 18:55:48,2011-12-31 19:13:47,Meal_Preparation
2011-12-31 19:13:47,2011-12-31 19:19:48,Idle
2011-12-31 19:19:48,2011-12-31 19:20:47,Toileting
2011-12-31 19:20:48,2011-12-31 21:04:47,Relax
2011-12-31 21:04:47,2011-12-31 21:37:48,Idle
2011-12-31 21:37:48,2011-12-31 21:38:47,Grooming
2011-12-31 21:38:47,2011-12-31 21:47:48,Idle
2011-12-31 21:47:48,2012-01-01 01:53:47,Outside
2012-01-01 01:53:47,2012-01-01 01:59:48,Idle
2012-01-01 01:59:48,2012-01-01 02:01:47,Grooming
2012-01-01 02:01:47,2012-01-01 02:05:48,Idle
2012-01-01 02:05:48,2012-01-01 02:07:47,Toileting
2012-01-01 02:07:47,2012-01-01 02:08:48,Idle
2012-01-01 02:08:48,2012-01-01 09:48:47,Sleeping
2012-01-01 09:48:47,2012-01-01 09:52:48,Idle
2012-01-01 09:52:48,2012-01-01 09:53:47,Toileting
2012-01-01 09:53:47,2012-01-01 09:54:10,Idle
2012-01-01 09:54:10,2012-01-01 10:44:47,Sleeping
2012-01-01 10:44:47,2012-01-01 10:47:48,Idle
2012-01-01 10:47:48,2012-01-01 10:49:47,Toileting
2012-01-01 10:49:47,2012-01-01 10:53:48,Idle
2012-01-01 10:53:48,2012-01-01 11:01:47,Meal_Preparation
2012-01-01 11:01:47,2012-01-01 12:01:48,Idle
2012-01-01 12:01:48,2012-01-01 12:03:47,Toileting
2012-01-01 12:02:48,2012-01-01 12:17:47,Grooming
2012-01-01 12:17:47,2012-01-01 12:20:48,Idle
2012-01-01 12:20:48,2012-01-01 12:21:47,Grooming
2012-01-01 12:21:47,2012-01-01 12:51:48,Idle
2012-01-01 12:51:48,2012-01-01 13:24:47,Meal_Preparation
2012-01-01 13:24:47,2012-01-01 14:04:48,Idle
2012-01-01 14:04:48,2012-01-01 14:27:47,Outside
2012-01-01 14:27:47,2012-01-01 15:41:48,Idle
2012-01-01 15:41:48,2012-01-01 16:01:47,Meal_Preparation
2012-01-01 16:01:47,2012-01-01 17:12:48,Idle
2012-01-01 17:12:48,2012-01-01 17:27:47,Meal_Preparation
2012-01-01 17:27:47,2012-01-01 17:37:48,Idle
2012-01-01 17:37:48,2012-01-01 19:13:47,Kitchen_Usage
2012-01-01 19:13:48,2012-01-01 19:15:47,Toileting
2012-01-01 19:15:47,2012-01-01 19:37:48,Idle
2012-01-01 19:37:48,2012-01-01 19:39:47,Toileting
2012-01-01 19:39:47,2012-01-01 19:43:48,Idle
2012-01-01 19:43:48,2012-01-01 20:31:47,Relax
2012-01-01 20:31:47,2012-01-01 20:36:48,Idle
2012-01-01 20:36:48,2012-01-01 20:49:47,Kitchen_Usage
2012-01-01 20:49:47,2012-01-01 20:56:48,Idle
2012-01-01 20:56:48,2012-01-01 20:57:47,Grooming
2012-01-01 20:57:47,2012-01-01 21:08:48,Idle
2012-01-01 21:08:48,2012-01-02 01:31:47,Relax
