Start_Time,End_Time,Sensor
2011-12-17 22:42:28,2011-12-17 22:42:30,motion_bedroom
2011-12-17 22:44:49,2011-12-17 22:52:39,contact_bathroom
2011-12-17 22:52:52,2011-12-17 22:53:02,motion_bedroom
2011-12-17 22:53:39,2011-12-17 22:53:43,motion_bedroom
2011-12-17 22:54:15,2011-12-17 22:54:18,motion_living
2011-12-17 22:54:39,2011-12-18 00:15:57,motion_living
2011-12-18 00:17:16,2011-12-18 00:17:19,motion_living
2011-12-18 00:17:28,2011-12-18 00:17:33,motion_kitchen
2011-12-18 00:17:43,2011-12-18 00:17:45,motion_kitchen
2011-12-18 00:17:55,2011-12-18 00:17:58,motion_living
2011-12-18 00:19:44,2011-12-18 00:40:41,motion_living
2011-12-18 00:40:46,2011-12-18 00:40:49,motion_living
2011-12-18 00:40:59,2011-12-18 00:41:05,motion_living
2011-12-18 00:47:01,2011-12-18 00:47:04,motion_living
2011-12-18 00:48:53,2011-12-18 00:49:42,motion_bedroom
2011-12-18 00:49:55,2011-12-18 00:50:34,motion_bedroom
2011-12-18 00:51:04,2011-12-18 00:51:07,contact_entrance
2011-12-18 02:32:59,2011-12-18 02:33:04,contact_entrance
2011-12-18 02:33:36,2011-12-18 02:33:39,motion_bedroom
2011-12-18 02:34:18,2011-12-18 02:34:31,motion_bedroom
2011-12-18 02:39:17,2011-12-18 02:39:26,contact_bathroom
2011-12-18 02:39:45,2011-12-18 02:39:48,motion_living
2011-12-18 02:40:52,2011-12-18 02:40:55,motion_living
2011-12-18 02:41:02,2011-12-18 02:41:05,motion_kitchen
2011-12-18 02:41:23,2011-12-18 02:41:26,motion_kitchen
2011-12-18 02:41:36,2011-12-18 02:41:39,motion_living
2011-12-18 02:42:09,2011-12-18 03:36:29,motion_living
2011-12-18 03:37:44,2011-12-18 03:37:46,motion_living
2011-12-18 03:39:18,2011-12-18 03:39:21,motion_kitchen
2011-12-18 03:39:39,2011-12-18 03:39:41,motion_kitchen
2011-12-18 03:39:54,2011-12-18 03:39:57,motion_living
2011-12-18 03:43:57,2011-12-18 03:44:01,motion_living
2011-12-18 03:44:10,2011-12-18 03:44:14,motion_bedroom
2011-12-18 03:45:37,2011-12-18 03:45:39,motion_bedroom
2011-12-18 03:48:21,2011-12-18 03:48:25,motion_living
2011-12-18 04:09:25,2011-12-18 04:09:28,motion_living
2011-12-18 04:46:41,2011-12-18 04:46:44,motion_living
2011-12-18 05:09:45,2011-12-18 05:09:49,motion_living
2011-12-18 05:09:58,2011-12-18 05:10:00,motion_kitchen
2011-12-18 05:10:12,2011-12-18 05:10:21,motion_kitchen
2011-12-18 05:10:29,2011-12-18 05:10:32,motion_living
2011-12-18 05:11:02,2011-12-18 05:46:22,motion_living
2011-12-18 05:48:16,2011-12-18 05:48:19,motion_living
2011-12-18 05:48:33,2011-12-18 05:48:36,motion_kitchen
2011-12-18 05:50:23,2011-12-18 05:50:26,motion_kitchen
2011-12-18 05:50:43,2011-12-18 05:50:46,motion_living
2011-12-18 05:52:06,2011-12-18 06:34:46,motion_living
2011-12-18 06:35:17,2011-12-18 06:35:20,motion_living
2011-12-18 06:35:32,2011-12-18 06:35:41,motion_kitchen
2011-12-18 06:35:45,2011-12-18 06:36:32,power_microwave
2011-12-18 06:36:42,2011-12-18 06:36:49,motion_kitchen
2011-12-18 06:36:59,2011-12-18 06:37:03,motion_living
2011-12-18 06:39:46,2011-12-18 06:39:49,motion_living
2011-12-18 06:39:58,2011-12-18 06:40:02,motion_kitchen
2011-12-18 06:40:06,2011-12-18 06:40:13,power_microwave
2011-12-18 06:40:18,2011-12-18 06:40:24,motion_kitchen
2011-12-18 06:40:52,2011-12-18 06:40:55,motion_living
2011-12-18 06:42:53,2011-12-18 06:42:56,motion_living
2011-12-18 06:44:31,2011-12-18 06:44:35,motion_bedroom
2011-12-18 06:45:52,2011-12-18 06:45:57,motion_bedroom
2011-12-18 06:46:49,2011-12-18 06:46:50,motion_living
2011-12-18 06:52:37,2011-12-18 06:52:40,motion_living
2011-12-18 06:54:51,2011-12-18 06:55:19,contact_bathroom
2011-12-18 06:55:32,2011-12-18 06:55:33,motion_bedroom
2011-12-18 06:55:44,2011-12-18 06:55:48,motion_bedroom
2011-12-18 06:56:41,2011-12-18 06:56:44,motion_living
2011-12-18 06:59:01,2011-12-18 06:59:05,motion_living
2011-12-18 06:59:08,2011-12-18 06:59:12,motion_bedroom
2011-12-18 06:59:22,2011-12-18 06:59:26,motion_bedroom
2011-12-18 06:59:32,2011-12-18 06:59:35,motion_living
2011-12-18 07:02:40,2011-12-18 07:02:43,motion_living
2011-12-18 07:03:07,2011-12-18 07:04:08,contact_bathroom
2011-12-18 07:04:55,2011-12-18 07:04:58,motion_living
2011-12-18 07:27:47,2011-12-18 07:27:50,motion_living
2011-12-18 07:27:58,2011-12-18 07:28:07,contact_entrance
2011-12-18 10:40:08,2011-12-18 10:40:11,contact_entrance
2011-12-18 10:40:57,2011-12-18 10:41:07,motion_bedroom
2011-12-18 10:44:01,2011-12-18 10:44:05,motion_bedroom
2011-12-18 10:48:12,2011-12-18 10:48:15,motion_living
2011-12-18 10:49:15,2011-12-18 11:42:15,motion_living
2011-12-18 11:42:57,2011-12-18 11:43:00,motion_living
2011-12-18 11:48:03,2011-12-18 11:48:10,motion_bedroom
2011-12-18 11:49:09,2011-12-18 19:05:24,motion_bedroom
2011-12-18 19:06:29,2011-12-18 19:06:33,motion_bedroom
2011-12-18 19:06:36,2011-12-18 19:06:40,motion_living
2011-12-18 19:07:47,2011-12-18 19:07:53,motion_living
2011-12-18 19:08:04,2011-12-18 19:08:07,motion_kitchen
2011-12-18 19:08:33,2011-12-18 19:08:35,motion_kitchen
2011-12-18 19:16:16,2011-12-18 19:16:19,motion_kitchen
2011-12-18 19:18:16,2011-12-18 19:18:21,contact_fridge
2011-12-18 19:18:36,2011-12-18 19:20:09,power_microwave
2011-12-18 19:21:11,2011-12-18 19:21:13,contact_fridge
2011-12-18 19:23:24,2011-12-18 19:23:26,motion_kitchen
2011-12-18 19:28:47,2011-12-18 19:28:50,motion_bedroom
2011-12-18 19:29:31,2011-12-18 19:29:35,motion_bedroom
2011-12-18 19:29:55,2011-12-18 19:29:57,motion_kitchen
2011-12-18 19:29:59,2011-12-18 19:30:01,motion_kitchen
2011-12-18 19:31:02,2011-12-18 19:38:39,contact_bathroom
2011-12-18 19:39:12,2011-12-18 19:48:40,contact_bathroom
2011-12-18 19:50:09,2011-12-18 19:53:46,contact_bathroom
2011-12-18 19:56:22,2011-12-18 19:56:24,motion_bedroom
2011-12-18 20:02:24,2011-12-18 20:02:26,motion_bedroom
2011-12-18 20:08:19,2011-12-18 20:08:22,contact_entrance
2011-12-18 20:15:40,2011-12-18 20:15:45,contact_entrance
2011-12-18 20:16:29,2011-12-18 20:16:32,motion_bedroom
2011-12-18 20:17:09,2011-12-18 20:17:11,motion_bedroom
2011-12-18 20:17:59,2011-12-18 20:18:02,motion_kitchen
2011-12-18 20:32:34,2011-12-18 20:32:37,motion_kitchen
2011-12-18 20:33:09,2011-12-18 20:33:12,motion_bedroom
2011-12-18 20:39:43,2011-12-18 20:39:46,motion_bedroom
2011-12-18 20:39:51,2011-12-18 20:39:53,motion_living
2011-12-18 20:42:11,2011-12-18 20:42:15,motion_living
2011-12-18 20:45:30,2011-12-18 20:45:33,motion_living
2011-12-18 20:46:24,2011-12-18 20:57:48,motion_living
2011-12-18 20:57:49,2011-12-18 20:57:52,motion_living
2011-12-18 21:01:55,2011-12-18 21:01:57,contact_entrance
2011-12-19 00:42:59,2011-12-19 00:43:03,contact_entrance
2011-12-19 00:43:09,2011-12-19 00:43:11,motion_living
2011-12-19 00:46:36,2011-12-19 00:46:39,motion_living
2011-12-19 00:47:37,2011-12-19 00:47:40,motion_kitchen
2011-12-19 00:58:46,2011-12-19 00:58:48,motion_kitchen
2011-12-19 00:58:56,2011-12-19 00:58:59,motion_living
2011-12-19 00:59:20,2011-12-19 00:59:23,motion_living
2011-12-19 00:59:40,2011-12-19 00:59:43,motion_kitchen
2011-12-19 01:04:11,2011-12-19 01:04:15,motion_kitchen
2011-12-19 01:04:25,2011-12-19 01:04:28,motion_living
2011-12-19 01:04:59,2011-12-19 01:05:02,motion_living
2011-12-19 01:05:11,2011-12-19 01:05:17,motion_kitchen
2011-12-19 01:06:30,2011-12-19 01:06:33,motion_kitchen
2011-12-19 01:06:45,2011-12-19 01:06:49,motion_living
2011-12-19 02:03:21,2011-12-19 02:03:24,motion_living
2011-12-19 02:03:33,2011-12-19 02:03:37,motion_kitchen
2011-12-19 02:05:57,2011-12-19 02:05:58,motion_kitchen
2011-12-19 02:05:59,2011-12-19 02:06:02,motion_living
2011-12-19 02:07:39,2011-12-19 02:07:44,motion_living
2011-12-19 02:07:53,2011-12-19 02:07:57,motion_kitchen
2011-12-19 03:00:36,2011-12-19 03:00:42,motion_kitchen
2011-12-19 03:00:52,2011-12-19 03:00:56,motion_living
2011-12-19 03:23:20,2011-12-19 03:23:23,motion_living
2011-12-19 03:23:33,2011-12-19 03:23:36,motion_kitchen
2011-12-19 03:28:56,2011-12-19 03:28:58,motion_kitchen
2011-12-19 03:35:07,2011-12-19 03:39:42,contact_bathroom
2011-12-19 03:39:52,2011-12-19 03:39:54,motion_living
2011-12-19 03:53:18,2011-12-19 03:53:20,motion_living
2011-12-19 03:53:24,2011-12-19 03:54:10,contact_bathroom
2011-12-19 03:54:24,2011-12-19 03:54:27,motion_living
2011-12-19 03:55:08,2011-12-19 04:32:53,motion_living
2011-12-19 04:34:05,2011-12-19 04:34:08,motion_living
2011-12-19 04:34:20,2011-12-19 04:34:22,motion_kitchen
2011-12-19 04:38:29,2011-12-19 04:38:33,motion_kitchen
2011-12-19 04:38:42,2011-12-19 04:38:48,motion_living
2011-12-19 04:39:10,2011-12-19 04:39:12,motion_living
2011-12-19 04:39:20,2011-12-19 04:39:24,motion_kitchen
2011-12-19 04:40:58,2011-12-19 04:41:05,motion_kitchen
2011-12-19 04:41:13,2011-12-19 04:41:16,motion_living
2011-12-19 04:41:34,2011-12-19 04:56:24,motion_living
2011-12-19 04:56:28,2011-12-19 04:56:31,motion_living
2011-12-19 04:58:21,2011-12-19 04:58:25,motion_living
2011-12-19 05:02:55,2011-12-19 05:48:28,motion_living
2011-12-19 05:48:57,2011-12-19 05:49:00,motion_living
2011-12-19 05:49:10,2011-12-19 05:49:17,motion_kitchen
2011-12-19 05:53:37,2011-12-19 05:53:43,motion_kitchen
2011-12-19 05:58:42,2011-12-19 05:58:45,motion_living
2011-12-19 06:01:38,2011-12-19 06:01:40,motion_living
2011-12-19 06:02:16,2011-12-19 06:02:24,contact_entrance
2011-12-19 08:32:27,2011-12-19 08:32:34,contact_entrance
2011-12-19 08:32:52,2011-12-19 08:32:54,motion_kitchen
2011-12-19 08:34:54,2011-12-19 08:34:56,motion_kitchen
2011-12-19 08:35:10,2011-12-19 08:35:13,motion_living
2011-12-19 08:35:21,2011-12-19 08:35:24,motion_living
2011-12-19 08:35:41,2011-12-19 08:35:50,motion_bedroom
2011-12-19 08:37:57,2011-12-19 08:38:00,motion_bedroom
2011-12-19 08:39:23,2011-12-19 08:43:22,contact_bathroom
2011-12-19 08:49:37,2011-12-19 08:51:42,contact_bathroom
2011-12-19 08:52:28,2011-12-19 08:52:31,motion_living
2011-12-19 09:09:12,2011-12-19 09:09:15,motion_living
2011-12-19 09:09:27,2011-12-19 09:09:33,motion_kitchen
2011-12-19 09:09:50,2011-12-19 09:13:39,power_microwave
2011-12-19 09:11:31,2011-12-19 09:11:35,motion_kitchen
2011-12-19 09:11:43,2011-12-19 09:11:46,motion_living
2011-12-19 09:12:00,2011-12-19 09:12:02,motion_living
2011-12-19 09:12:07,2011-12-19 09:12:09,contact_bathroom
2011-12-19 09:12:14,2011-12-19 09:12:17,motion_living
2011-12-19 09:13:17,2011-12-19 09:13:20,motion_living
2011-12-19 09:13:31,2011-12-19 09:13:33,motion_kitchen
2011-12-19 09:14:05,2011-12-19 09:14:07,motion_kitchen
2011-12-19 09:14:12,2011-12-19 09:14:15,motion_living
2011-12-19 09:15:05,2011-12-19 10:15:51,motion_living
2011-12-19 10:17:41,2011-12-19 10:17:44,motion_living
2011-12-19 10:17:55,2011-12-19 10:18:00,motion_kitchen
2011-12-19 10:18:57,2011-12-19 10:19:00,motion_kitchen
2011-12-19 10:21:45,2011-12-19 10:21:49,motion_bedroom
2011-12-19 10:23:03,2011-12-19 20:16:37,motion_bedroom
2011-12-19 20:18:37,2011-12-19 20:18:44,motion_bedroom
2011-12-19 20:22:14,2011-12-19 20:22:18,motion_kitchen
2011-12-19 20:33:51,2011-12-19 20:33:54,motion_kitchen
2011-12-19 20:34:05,2011-12-19 20:34:19,motion_living
2011-12-19 20:42:14,2011-12-19 20:42:17,motion_living
2011-12-19 20:42:28,2011-12-19 20:42:32,motion_kitchen
2011-12-19 20:42:48,2011-12-19 20:42:50,motion_kitchen
2011-12-19 20:43:05,2011-12-19 20:43:08,motion_living
2011-12-19 20:44:59,2011-12-19 21:36:15,motion_living
2011-12-19 21:36:32,2011-12-19 21:36:37,motion_living
2011-12-19 21:37:30,2011-12-19 21:37:37,motion_kitchen
2011-12-19 21:39:07,2011-12-19 21:39:09,motion_kitchen
2011-12-19 21:39:31,2011-12-19 21:39:34,motion_living
2011-12-19 21:42:28,2011-12-19 21:42:31,motion_living
2011-12-19 21:43:39,2011-12-19 21:43:44,motion_bedroom
2011-12-19 21:47:07,2011-12-19 21:47:08,motion_bedroom
2011-12-19 21:47:14,2011-12-19 21:47:18,motion_living
2011-12-19 21:47:25,2011-12-19 21:47:28,motion_living
2011-12-19 21:47:43,2011-12-19 21:47:47,motion_kitchen
2011-12-19 21:48:06,2011-12-19 21:48:08,motion_kitchen
2011-12-19 21:48:22,2011-12-19 21:48:24,motion_bedroom
2011-12-19 21:51:44,2011-12-19 21:51:46,motion_bedroom
2011-12-19 21:51:51,2011-12-19 21:51:54,motion_living
2011-12-19 21:52:00,2011-12-19 21:52:03,motion_living
2011-12-19 21:57:52,2011-12-19 21:57:57,motion_kitchen
2011-12-19 21:58:11,2011-12-19 21:58:13,motion_kitchen
2011-12-19 22:00:24,2011-12-19 22:01:46,contact_bathroom
2011-12-19 22:07:54,2011-12-19 22:10:32,contact_bathroom
2011-12-19 22:13:24,2011-12-19 22:20:20,contact_bathroom
2011-12-19 22:26:48,2011-12-19 22:27:07,contact_bathroom
2011-12-19 22:33:22,2011-12-19 22:33:25,motion_living
2011-12-19 22:38:06,2011-12-19 22:38:09,motion_living
2011-12-19 22:38:36,2011-12-19 22:42:21,contact_bathroom
2011-12-19 22:45:23,2011-12-19 22:45:28,motion_bedroom
2011-12-19 22:46:52,2011-12-19 22:46:54,motion_bedroom
2011-12-19 22:48:03,2011-12-19 22:48:06,motion_living
2011-12-19 22:49:00,2011-12-19 22:49:02,motion_living
2011-12-19 22:49:10,2011-12-19 22:49:14,motion_kitchen
2011-12-19 22:49:41,2011-12-19 22:49:43,motion_kitchen
2011-12-19 22:49:54,2011-12-19 22:49:57,motion_living
2011-12-19 22:51:30,2011-12-20 00:34:55,motion_living
2011-12-20 00:35:52,2011-12-20 00:35:54,motion_living
2011-12-20 00:35:59,2011-12-20 00:36:22,contact_bathroom
2011-12-20 00:36:37,2011-12-20 00:36:40,motion_living
2011-12-20 00:37:10,2011-12-20 00:37:12,motion_living
2011-12-20 00:38:18,2011-12-20 00:38:19,contact_bathroom
2011-12-20 00:39:03,2011-12-20 00:39:13,motion_bedroom
2011-12-20 00:39:48,2011-12-20 00:39:50,motion_bedroom
2011-12-20 00:40:35,2011-12-20 00:40:38,contact_entrance
2011-12-20 02:01:20,2011-12-20 02:01:24,contact_entrance
2011-12-20 02:01:24,2011-12-20 02:01:26,motion_living
2011-12-20 02:02:56,2011-12-20 02:02:59,motion_living
2011-12-20 02:03:04,2011-12-20 02:03:06,motion_living
2011-12-20 02:04:13,2011-12-20 02:04:15,motion_living
2011-12-20 02:04:19,2011-12-20 02:04:23,motion_kitchen
2011-12-20 02:04:41,2011-12-20 02:04:43,contact_fridge
2011-12-20 02:09:05,2011-12-20 02:10:59,power_microwave
2011-12-20 02:11:29,2011-12-20 02:13:48,power_microwave
2011-12-20 02:14:01,2011-12-20 02:14:03,contact_fridge
2011-12-20 02:16:38,2011-12-20 02:16:40,motion_kitchen
2011-12-20 02:16:54,2011-12-20 02:16:56,motion_living
2011-12-20 02:17:52,2011-12-20 05:50:52,motion_living
2011-12-20 05:53:22,2011-12-20 05:53:26,motion_living
2011-12-20 05:54:22,2011-12-20 05:54:25,motion_living
2011-12-20 05:57:44,2011-12-20 05:57:47,motion_living
2011-12-20 05:59:21,2011-12-20 05:59:25,motion_kitchen
2011-12-20 06:04:22,2011-12-20 06:04:26,motion_kitchen
2011-12-20 06:05:29,2011-12-20 06:05:35,motion_living
2011-12-20 06:05:40,2011-12-20 07:38:19,motion_living
2011-12-20 07:39:54,2011-12-20 07:39:57,motion_living
2011-12-20 07:40:06,2011-12-20 07:40:09,motion_living
2011-12-20 08:08:18,2011-12-20 08:08:22,motion_living
2011-12-20 08:08:34,2011-12-20 08:08:37,motion_kitchen
2011-12-20 08:13:28,2011-12-20 08:13:30,motion_kitchen
2011-12-20 08:14:24,2011-12-20 08:14:27,motion_living
2011-12-20 08:15:31,2011-12-20 08:15:39,motion_living
2011-12-20 08:15:50,2011-12-20 08:15:55,motion_kitchen
2011-12-20 08:16:03,2011-12-20 08:16:06,motion_kitchen
2011-12-20 08:16:18,2011-12-20 08:16:20,motion_living
2011-12-20 08:33:45,2011-12-20 08:33:49,motion_living
2011-12-20 08:33:57,2011-12-20 08:38:42,contact_bathroom
2011-12-20 08:39:00,2011-12-20 08:39:03,motion_living
2011-12-20 08:39:42,2011-12-20 08:39:45,motion_living
2011-12-20 08:39:57,2011-12-20 08:40:16,motion_kitchen
2011-12-20 08:40:46,2011-12-20 08:40:50,contact_fridge
2011-12-20 08:40:55,2011-12-20 08:40:57,motion_kitchen
2011-12-20 08:41:23,2011-12-20 08:41:31,motion_living
2011-12-20 08:42:05,2011-12-20 10:29:31,motion_living
2011-12-20 10:31:36,2011-12-20 10:31:39,motion_living
2011-12-20 10:32:13,2011-12-20 10:32:15,motion_kitchen
2011-12-20 10:32:46,2011-12-20 10:32:47,motion_kitchen
2011-12-20 10:33:02,2011-12-20 10:33:37,motion_living
2011-12-20 10:34:07,2011-12-20 11:29:57,motion_living
2011-12-20 11:31:19,2011-12-20 11:31:22,motion_living
2011-12-20 11:34:04,2011-12-20 11:34:06,motion_bedroom
2011-12-20 11:36:02,2011-12-20 20:05:04,motion_bedroom
2011-12-20 20:07:24,2011-12-20 20:07:27,motion_bedroom
2011-12-20 20:08:31,2011-12-20 20:08:34,motion_living
2011-12-20 20:10:35,2011-12-20 20:10:38,motion_living
2011-12-20 20:10:58,2011-12-20 20:11:00,motion_kitchen
2011-12-20 20:23:23,2011-12-20 20:23:27,motion_kitchen
2011-12-20 20:23:48,2011-12-20 20:23:50,motion_living
2011-12-20 20:23:55,2011-12-20 20:23:58,motion_living
2011-12-20 20:24:01,2011-12-20 20:24:05,motion_bedroom
2011-12-20 20:24:41,2011-12-20 20:24:43,motion_bedroom
2011-12-20 20:29:53,2011-12-20 20:29:57,motion_living
2011-12-20 20:30:09,2011-12-20 20:30:12,motion_living
2011-12-20 20:30:33,2011-12-20 20:30:39,motion_kitchen
2011-12-20 20:39:31,2011-12-20 20:39:33,motion_kitchen
2011-12-20 20:40:50,2011-12-20 20:40:53,motion_living
2011-12-20 20:45:53,2011-12-20 20:45:56,motion_living
2011-12-20 20:46:09,2011-12-20 20:46:19,motion_bedroom
2011-12-20 20:46:40,2011-12-20 20:46:42,motion_bedroom
2011-12-20 20:49:26,2011-12-20 20:57:09,contact_bathroom
2011-12-20 21:02:44,2011-12-20 21:07:32,contact_bathroom
2011-12-20 21:09:07,2011-12-20 21:09:09,motion_kitchen
2011-12-20 21:23:33,2011-12-20 21:23:35,motion_kitchen
2011-12-20 21:24:13,2011-12-20 21:24:15,motion_living
2011-12-20 21:26:05,2011-12-20 23:03:01,motion_living
2011-12-20 23:04:31,2011-12-20 23:04:33,motion_living
2011-12-20 23:12:19,2011-12-20 23:12:22,motion_kitchen
2011-12-20 23:13:50,2011-12-20 23:14:06,contact_fridge
2011-12-20 23:18:46,2011-12-20 23:18:48,motion_kitchen
2011-12-20 23:18:59,2011-12-20 23:19:02,motion_living
2011-12-20 23:19:29,2011-12-20 23:19:32,motion_living
2011-12-20 23:19:42,2011-12-20 23:19:44,motion_kitchen
2011-12-20 23:24:11,2011-12-20 23:24:14,motion_kitchen
2011-12-20 23:29:20,2011-12-20 23:29:23,motion_living
2011-12-20 23:37:07,2011-12-20 23:37:10,motion_living
2011-12-20 23:37:24,2011-12-20 23:37:26,motion_kitchen
2011-12-20 23:42:03,2011-12-20 23:42:06,motion_kitchen
2011-12-20 23:42:16,2011-12-20 23:42:18,motion_living
2011-12-20 23:47:14,2011-12-20 23:47:17,motion_living
2011-12-21 00:18:54,2011-12-21 00:18:57,motion_living
2011-12-21 00:33:43,2011-12-21 00:33:46,motion_living
2011-12-21 00:34:02,2011-12-21 00:34:05,motion_kitchen
2011-12-21 00:36:00,2011-12-21 00:36:20,contact_fridge
2011-12-21 00:39:12,2011-12-21 00:39:15,motion_kitchen
2011-12-21 00:39:24,2011-12-21 00:39:27,motion_living
2011-12-21 00:44:46,2011-12-21 00:44:49,motion_living
2011-12-21 00:44:58,2011-12-21 00:45:09,motion_kitchen
2011-12-21 00:46:32,2011-12-21 00:47:17,contact_fridge
2011-12-21 00:47:26,2011-12-21 00:47:28,motion_kitchen
2011-12-21 00:47:37,2011-12-21 00:47:41,motion_living
2011-12-21 01:05:13,2011-12-21 01:05:16,motion_living
2011-12-21 01:07:01,2011-12-21 01:07:07,motion_kitchen
2011-12-21 01:21:06,2011-12-21 01:21:10,motion_kitchen
2011-12-21 01:21:19,2011-12-21 01:21:23,motion_living
2011-12-21 01:22:33,2011-12-21 01:51:03,motion_living
2011-12-21 01:52:13,2011-12-21 01:52:15,motion_living
2011-12-21 01:52:17,2011-12-21 01:52:21,motion_kitchen
2011-12-21 01:52:54,2011-12-21 01:52:56,motion_kitchen
2011-12-21 01:59:17,2011-12-21 01:59:19,motion_living
2011-12-21 02:00:12,2011-12-21 02:00:16,motion_living
2011-12-21 02:01:30,2011-12-21 02:01:33,motion_kitchen
2011-12-21 02:01:59,2011-12-21 02:02:01,motion_kitchen
2011-12-21 02:03:31,2011-12-21 02:03:34,motion_living
2011-12-21 02:05:35,2011-12-21 02:05:38,motion_living
2011-12-21 02:08:06,2011-12-21 02:08:10,contact_entrance
2011-12-21 06:40:05,2011-12-21 06:40:12,contact_entrance
2011-12-21 06:42:55,2011-12-21 06:42:58,motion_living
2011-12-21 06:44:35,2011-12-21 06:46:25,motion_living
2011-12-21 06:46:42,2011-12-21 06:46:44,motion_living
2011-12-21 06:46:46,2011-12-21 06:46:49,motion_living
2011-12-21 06:46:52,2011-12-21 07:59:08,motion_living
2011-12-21 08:00:20,2011-12-21 08:00:23,motion_living
2011-12-21 08:00:38,2011-12-21 08:00:46,motion_kitchen
2011-12-21 08:06:00,2011-12-21 08:06:03,motion_kitchen
2011-12-21 08:06:12,2011-12-21 08:06:15,motion_living
2011-12-21 08:06:57,2011-12-21 10:10:03,motion_living
2011-12-21 10:12:33,2011-12-21 10:12:35,motion_living
2011-12-21 10:12:42,2011-12-21 10:12:57,contact_bathroom
2011-12-21 10:14:48,2011-12-21 10:14:49,motion_living
2011-12-21 10:15:26,2011-12-21 10:15:29,motion_living
2011-12-21 10:17:46,2011-12-21 10:18:20,contact_bathroom
2011-12-21 10:18:38,2011-12-21 10:18:41,motion_living
2011-12-21 10:19:06,2011-12-21 10:19:09,motion_living
2011-12-21 10:21:06,2011-12-21 10:21:08,motion_bedroom
2011-12-21 10:21:45,2011-12-21 20:01:38,motion_bedroom
2011-12-21 20:02:01,2011-12-21 20:02:03,motion_bedroom
2011-12-21 20:09:09,2011-12-21 20:09:12,motion_living
2011-12-21 20:09:51,2011-12-21 20:09:54,motion_living
2011-12-21 20:10:12,2011-12-21 20:10:14,motion_kitchen
2011-12-21 20:11:23,2011-12-21 20:11:26,contact_fridge
2011-12-21 20:11:39,2011-12-21 20:11:42,contact_fridge
2011-12-21 20:15:24,2011-12-21 20:15:30,contact_fridge
2011-12-21 20:15:39,2011-12-21 20:15:41,motion_kitchen
2011-12-21 20:15:51,2011-12-21 20:15:54,motion_living
2011-12-21 20:17:58,2011-12-21 21:39:20,motion_living
2011-12-21 21:41:47,2011-12-21 21:41:50,motion_living
2011-12-21 21:42:43,2011-12-21 21:42:46,motion_living
2011-12-21 21:43:38,2011-12-21 21:43:40,motion_living
2011-12-21 21:46:48,2011-12-21 21:53:17,contact_bathroom
2011-12-21 21:58:42,2011-12-21 22:01:36,contact_bathroom
2011-12-21 22:10:39,2011-12-21 22:10:42,contact_entrance
2011-12-21 22:34:56,2011-12-21 22:35:01,contact_entrance
2011-12-21 22:45:23,2011-12-21 22:45:25,motion_kitchen
2011-12-21 22:53:16,2011-12-21 22:53:18,motion_kitchen
2011-12-21 22:54:04,2011-12-21 22:54:07,motion_living
2011-12-21 22:54:57,2011-12-21 23:35:08,motion_living
2011-12-21 23:36:38,2011-12-21 23:36:41,motion_living
2011-12-21 23:36:52,2011-12-21 23:36:54,motion_kitchen
2011-12-21 23:39:43,2011-12-21 23:39:46,motion_kitchen
2011-12-21 23:39:56,2011-12-21 23:39:59,motion_living
2011-12-21 23:40:19,2011-12-21 23:40:22,motion_living
2011-12-21 23:44:09,2011-12-21 23:44:14,motion_bedroom
2011-12-21 23:49:59,2011-12-21 23:50:01,motion_bedroom
2011-12-21 23:50:04,2011-12-21 23:50:07,motion_living
2011-12-21 23:51:30,2011-12-21 23:51:32,motion_living
2011-12-21 23:56:22,2011-12-21 23:56:25,motion_bedroom
2011-12-21 23:56:38,2011-12-21 23:56:44,motion_bedroom
2011-12-21 23:57:11,2011-12-21 23:57:15,motion_living
2011-12-22 00:07:04,2011-12-22 00:07:07,motion_living
2011-12-22 00:08:04,2011-12-22 00:08:15,motion_kitchen
2011-12-22 00:19:24,2011-12-22 00:19:27,motion_kitchen
2011-12-22 00:19:35,2011-12-22 00:19:38,motion_living
2011-12-22 00:21:47,2011-12-22 01:10:27,motion_living
2011-12-22 01:10:34,2011-12-22 01:10:38,motion_living
2011-12-22 01:10:59,2011-12-22 01:11:02,motion_kitchen
2011-12-22 01:24:29,2011-12-22 01:24:32,motion_kitchen
2011-12-22 01:24:42,2011-12-22 01:24:45,motion_living
2011-12-22 01:31:28,2011-12-22 01:31:31,motion_living
2011-12-22 01:33:00,2011-12-22 01:33:03,motion_living
2011-12-22 01:33:23,2011-12-22 01:33:25,motion_living
2011-12-22 01:33:34,2011-12-22 01:33:38,motion_kitchen
2011-12-22 01:40:58,2011-12-22 01:41:01,motion_kitchen
2011-12-22 01:41:10,2011-12-22 01:41:13,motion_living
2011-12-22 02:02:47,2011-12-22 02:02:50,motion_living
2011-12-22 02:02:59,2011-12-22 02:03:02,motion_kitchen
2011-12-22 02:03:47,2011-12-22 02:03:49,motion_kitchen
2011-12-22 02:03:58,2011-12-22 02:04:00,motion_living
2011-12-22 02:04:29,2011-12-22 02:04:32,motion_living
2011-12-22 02:05:00,2011-12-22 02:05:05,motion_kitchen
2011-12-22 02:06:27,2011-12-22 02:06:29,motion_kitchen
2011-12-22 02:06:37,2011-12-22 02:06:40,motion_living
2011-12-22 02:07:04,2011-12-22 03:57:10,motion_living
2011-12-22 03:59:20,2011-12-22 03:59:23,motion_living
